Timestamp,CUSIP,Bid,Ask
000007670000,9128283J7,100-30+,100-307
000007670000,9128283F5,100-30+,100-307
000007670000,912810TM0,100-30+,100-307
000007670000,912810RZ3,100-30+,100-307
000007671000,9128283H1,100-305,100-310
000007671000,9128283L2,100-305,100-310
000007671000,912828M80,100-305,100-310
000007671000,9128283J7,100-305,100-310
000007671000,9128283F5,100-305,100-310
000007671000,912810TM0,100-305,100-310
000007671000,912810RZ3,100-305,100-310
000007672000,9128283H1,100-306,100-311
000007672000,9128283L2,100-306,100-311
000007672000,912828M80,100-306,100-311
000007672000,9128283J7,100-306,100-311
000007672000,9128283F5,100-306,100-311
000007672000,912810TM0,100-306,100-311
000007672000,912810RZ3,100-306,100-311
000007673000,9128283H1,100-307,100-312
000007673000,9128283L2,100-307,100-312
000007673000,912828M80,100-307,100-312
000007673000,9128283J7,100-307,100-312
000007673000,9128283F5,100-307,100-312
000007673000,912810TM0,100-307,100-312
000007673000,912810RZ3,100-307,100-312
000007674000,9128283H1,100-310,100-313
000007674000,9128283L2,100-310,100-313
000007674000,912828M80,100-310,100-313
000007674000,9128283J7,100-310,100-313
000007674000,9128283F5,100-310,100-313
000007674000,912810TM0,100-310,100-313
000007674000,912810RZ3,100-310,100-313
000007675000,9128283H1,100-311,100-31+
000007675000,9128283L2,100-311,100-31+
000007675000,912828M80,100-311,100-31+
000007675000,9128283J7,100-311,100-31+
000007675000,9128283F5,100-311,100-31+
000007675000,912810TM0,100-311,100-31+
000007675000,912810RZ3,100-311,100-31+
000007676000,9128283H1,100-312,100-315
000007676000,9128283L2,100-312,100-315
000007676000,912828M80,100-312,100-315
000007676000,9128283J7,100-312,100-315
000007676000,9128283F5,100-312,100-315
000007676000,912810TM0,100-312,100-315
000007676000,912810RZ3,100-312,100-315
000007677000,9128283H1,100-313,100-316
000007677000,9128283L2,100-313,100-316
000007677000,912828M80,100-313,100-316
000007677000,9128283J7,100-313,100-316
000007677000,9128283F5,100-313,100-316
000007677000,912810TM0,100-313,100-316
000007677000,912810RZ3,100-313,100-316
000007678000,9128283H1,100-31+,100-317
000007678000,9128283L2,100-31+,100-317
000007678000,912828M80,100-31+,100-317
000007678000,9128283J7,100-31+,100-317
000007678000,9128283F5,100-31+,100-317
000007678000,912810TM0,100-31+,100-317
000007678000,912810RZ3,100-31+,100-317
000007679000,9128283H1,100-315,101-000
000007679000,9128283L2,100-315,101-000
000007679000,912828M80,100-315,101-000
000007679000,9128283J7,100-315,101-000
000007679000,9128283F5,100-315,101-000
000007679000,912810TM0,100-315,101-000
000007679000,912810RZ3,100-315,101-000
000007680000,9128283H1,100-316,101-001
000007680000,9128283L2,100-316,101-001
000007680000,912828M80,100-316,101-001
000007680000,9128283J7,100-316,101-001
000007680000,9128283F5,100-316,101-001
000007680000,912810TM0,100-316,101-001
000007680000,912810RZ3,100-316,101-001
000007681000,9128283H1,100-315,101-000
000007681000,9128283L2,100-315,101-000
000007681000,912828M80,100-315,101-000
000007681000,9128283J7,100-315,101-000
000007681000,9128283F5,100-315,101-000
000007681000,912810TM0,100-315,101-000
000007681000,912810RZ3,100-315,101-000
000007682000,9128283H1,100-31+,100-317
000007682000,9128283L2,100-31+,100-317
000007682000,912828M80,100-31+,100-317
000007682000,9128283J7,100-31+,100-317
000007682000,9128283F5,100-31+,100-317
000007682000,912810TM0,100-31+,100-317
000007682000,912810RZ3,100-31+,100-317
000007683000,9128283H1,100-313,100-316
000007683000,9128283L2,100-313,100-316
000007683000,912828M80,100-313,100-316
000007683000,9128283J7,100-313,100-316
000007683000,9128283F5,100-313,100-316
000007683000,912810TM0,100-313,100-316
000007683000,912810RZ3,100-313,100-316
000007684000,9128283H1,100-312,100-315
000007684000,9128283L2,100-312,100-315
000007684000,912828M80,100-312,100-315
000007684000,9128283J7,100-312,100-315
000007684000,9128283F5,100-312,100-315
000007684000,912810TM0,100-312,100-315
000007684000,912810RZ3,100-312,100-315
000007685000,9128283H1,100-311,100-31+
000007685000,9128283L2,100-311,100-31+
000007685000,912828M80,100-311,100-31+
000007685000,9128283J7,100-311,100-31+
000007685000,9128283F5,100-311,100-31+
000007685000,912810TM0,100-311,100-31+
000007685000,912810RZ3,100-311,100-31+
000007686000,9128283H1,100-310,100-313
000007686000,9128283L2,100-310,100-313
000007686000,912828M80,100-310,100-313
000007686000,9128283J7,100-310,100-313
000007686000,9128283F5,100-310,100-313
000007686000,912810TM0,100-310,100-313
000007686000,912810RZ3,100-310,100-313
000007687000,9128283H1,100-307,100-312
000007687000,9128283L2,100-307,100-312
000007687000,912828M80,100-307,100-312
000007687000,9128283J7,100-307,100-312
000007687000,9128283F5,100-307,100-312
000007687000,912810TM0,100-307,100-312
000007687000,912810RZ3,100-307,100-312
000007688000,9128283H1,100-306,100-311
000007688000,9128283L2,100-306,100-311
000007688000,912828M80,100-306,100-311
000007688000,9128283J7,100-306,100-311
000007688000,9128283F5,100-306,100-311
000007688000,912810TM0,100-306,100-311
000007688000,912810RZ3,100-306,100-311
000007689000,9128283H1,100-305,100-310
000007689000,9128283L2,100-305,100-310
000007689000,912828M80,100-305,100-310
000007689000,9128283J7,100-305,100-310
000007689000,9128283F5,100-305,100-310
000007689000,912810TM0,100-305,100-310
000007689000,912810RZ3,100-305,100-310
000007690000,9128283H1,100-30+,100-307
000007690000,9128283L2,100-30+,100-307
000007690000,912828M80,100-30+,100-307
000007690000,9128283J7,100-30+,100-307
000007690000,9128283F5,100-30+,100-307
000007690000,912810TM0,100-30+,100-307
000007690000,912810RZ3,100-30+,100-307
000007691000,9128283H1,100-303,100-306
000007691000,9128283L2,100-303,100-306
000007691000,912828M80,100-303,100-306
000007691000,9128283J7,100-303,100-306
000007691000,9128283F5,100-303,100-306
000007691000,912810TM0,100-303,100-306
000007691000,912810RZ3,100-303,100-306
000007692000,9128283H1,100-302,100-305
000007692000,9128283L2,100-302,100-305
000007692000,912828M80,100-302,100-305
000007692000,9128283J7,100-302,100-305
000007692000,9128283F5,100-302,100-305
000007692000,912810TM0,100-302,100-305
000007692000,912810RZ3,100-302,100-305
000007693000,9128283H1,100-301,100-30+
000007693000,9128283L2,100-301,100-30+
000007693000,912828M80,100-301,100-30+
000007693000,9128283J7,100-301,100-30+
000007693000,9128283F5,100-301,100-30+
000007693000,912810TM0,100-301,100-30+
000007693000,912810RZ3,100-301,100-30+
000007694000,9128283H1,100-300,100-303
000007694000,9128283L2,100-300,100-303
000007694000,912828M80,100-300,100-303
000007694000,9128283J7,100-300,100-303
000007694000,9128283F5,100-300,100-303
000007694000,912810TM0,100-300,100-303
000007694000,912810RZ3,100-300,100-303
000007695000,9128283H1,100-297,100-302
000007695000,9128283L2,100-297,100-302
000007695000,912828M80,100-297,100-302
000007695000,9128283J7,100-297,100-302
000007695000,9128283F5,100-297,100-302
000007695000,912810TM0,100-297,100-302
000007695000,912810RZ3,100-297,100-302
000007696000,9128283H1,100-296,100-301
000007696000,9128283L2,100-296,100-301
000007696000,912828M80,100-296,100-301
000007696000,9128283J7,100-296,100-301
000007696000,9128283F5,100-296,100-301
000007696000,912810TM0,100-296,100-301
000007696000,912810RZ3,100-296,100-301
000007697000,9128283H1,100-295,100-300
000007697000,9128283L2,100-295,100-300
000007697000,912828M80,100-295,100-300
000007697000,9128283J7,100-295,100-300
000007697000,9128283F5,100-295,100-300
000007697000,912810TM0,100-295,100-300
000007697000,912810RZ3,100-295,100-300
000007698000,9128283H1,100-29+,100-297
000007698000,9128283L2,100-29+,100-297
000007698000,912828M80,100-29+,100-297
000007698000,9128283J7,100-29+,100-297
000007698000,9128283F5,100-29+,100-297
000007698000,912810TM0,100-29+,100-297
000007698000,912810RZ3,100-29+,100-297
000007699000,9128283H1,100-293,100-296
000007699000,9128283L2,100-293,100-296
000007699000,912828M80,100-293,100-296
000007699000,9128283J7,100-293,100-296
000007699000,9128283F5,100-293,100-296
000007699000,912810TM0,100-293,100-296
000007699000,912810RZ3,100-293,100-296
000007700000,9128283H1,100-292,100-295
000007700000,9128283L2,100-292,100-295
000007700000,912828M80,100-292,100-295
000007700000,9128283J7,100-292,100-295
000007700000,9128283F5,100-292,100-295
000007700000,912810TM0,100-292,100-295
000007700000,912810RZ3,100-292,100-295
000007701000,9128283H1,100-291,100-29+
000007701000,9128283L2,100-291,100-29+
000007701000,912828M80,100-291,100-29+
000007701000,9128283J7,100-291,100-29+
000007701000,9128283F5,100-291,100-29+
000007701000,912810TM0,100-291,100-29+
000007701000,912810RZ3,100-291,100-29+
000007702000,9128283H1,100-290,100-293
000007702000,9128283L2,100-290,100-293
000007702000,912828M80,100-290,100-293
000007702000,9128283J7,100-290,100-293
000007702000,9128283F5,100-290,100-293
000007702000,912810TM0,100-290,100-293
000007702000,912810RZ3,100-290,100-293
000007703000,9128283H1,100-287,100-292
000007703000,9128283L2,100-287,100-292
000007703000,912828M80,100-287,100-292
000007703000,9128283J7,100-287,100-292
000007703000,9128283F5,100-287,100-292
000007703000,912810TM0,100-287,100-292
000007703000,912810RZ3,100-287,100-292
000007704000,9128283H1,100-286,100-291
000007704000,9128283L2,100-286,100-291
000007704000,912828M80,100-286,100-291
000007704000,9128283J7,100-286,100-291
000007704000,9128283F5,100-286,100-291
000007704000,912810TM0,100-286,100-291
000007704000,912810RZ3,100-286,100-291
000007705000,9128283H1,100-285,100-290
000007705000,9128283L2,100-285,100-290
000007705000,912828M80,100-285,100-290
000007705000,9128283J7,100-285,100-290
000007705000,9128283F5,100-285,100-290
000007705000,912810TM0,100-285,100-290
000007705000,912810RZ3,100-285,100-290
000007706000,9128283H1,100-28+,100-287
000007706000,9128283L2,100-28+,100-287
000007706000,912828M80,100-28+,100-287
000007706000,9128283J7,100-28+,100-287
000007706000,9128283F5,100-28+,100-287
000007706000,912810TM0,100-28+,100-287
000007706000,912810RZ3,100-28+,100-287
000007707000,9128283H1,100-283,100-286
000007707000,9128283L2,100-283,100-286
000007707000,912828M80,100-283,100-286
000007707000,9128283J7,100-283,100-286
000007707000,9128283F5,100-283,100-286
000007707000,912810TM0,100-283,100-286
000007707000,912810RZ3,100-283,100-286
000007708000,9128283H1,100-282,100-285
000007708000,9128283L2,100-282,100-285
000007708000,912828M80,100-282,100-285
000007708000,9128283J7,100-282,100-285
000007708000,9128283F5,100-282,100-285
000007708000,912810TM0,100-282,100-285
000007708000,912810RZ3,100-282,100-285
000007709000,9128283H1,100-281,100-28+
000007709000,9128283L2,100-281,100-28+
000007709000,912828M80,100-281,100-28+
000007709000,9128283J7,100-281,100-28+
000007709000,9128283F5,100-281,100-28+
000007709000,912810TM0,100-281,100-28+
000007709000,912810RZ3,100-281,100-28+
000007710000,9128283H1,100-280,100-283
000007710000,9128283L2,100-280,100-283
000007710000,912828M80,100-280,100-283
000007710000,9128283J7,100-280,100-283
000007710000,9128283F5,100-280,100-283
000007710000,912810TM0,100-280,100-283
000007710000,912810RZ3,100-280,100-283
000007711000,9128283H1,100-277,100-282
000007711000,9128283L2,100-277,100-282
000007711000,912828M80,100-277,100-282
000007711000,9128283J7,100-277,100-282
000007711000,9128283F5,100-277,100-282
000007711000,912810TM0,100-277,100-282
000007711000,912810RZ3,100-277,100-282
000007712000,9128283H1,100-276,100-281
000007712000,9128283L2,100-276,100-281
000007712000,912828M80,100-276,100-281
000007712000,9128283J7,100-276,100-281
000007712000,9128283F5,100-276,100-281
000007712000,912810TM0,100-276,100-281
000007712000,912810RZ3,100-276,100-281
000007713000,9128283H1,100-275,100-280
000007713000,9128283L2,100-275,100-280
000007713000,912828M80,100-275,100-280
000007713000,9128283J7,100-275,100-280
000007713000,9128283F5,100-275,100-280
000007713000,912810TM0,100-275,100-280
000007713000,912810RZ3,100-275,100-280
000007714000,9128283H1,100-27+,100-277
000007714000,9128283L2,100-27+,100-277
000007714000,912828M80,100-27+,100-277
000007714000,9128283J7,100-27+,100-277
000007714000,9128283F5,100-27+,100-277
000007714000,912810TM0,100-27+,100-277
000007714000,912810RZ3,100-27+,100-277
000007715000,9128283H1,100-273,100-276
000007715000,9128283L2,100-273,100-276
000007715000,912828M80,100-273,100-276
000007715000,9128283J7,100-273,100-276
000007715000,9128283F5,100-273,100-276
000007715000,912810TM0,100-273,100-276
000007715000,912810RZ3,100-273,100-276
000007716000,9128283H1,100-272,100-275
000007716000,9128283L2,100-272,100-275
000007716000,912828M80,100-272,100-275
000007716000,9128283J7,100-272,100-275
000007716000,9128283F5,100-272,100-275
000007716000,912810TM0,100-272,100-275
000007716000,912810RZ3,100-272,100-275
000007717000,9128283H1,100-271,100-27+
000007717000,9128283L2,100-271,100-27+
000007717000,912828M80,100-271,100-27+
000007717000,9128283J7,100-271,100-27+
000007717000,9128283F5,100-271,100-27+
000007717000,912810TM0,100-271,100-27+
000007717000,912810RZ3,100-271,100-27+
000007718000,9128283H1,100-270,100-273
000007718000,9128283L2,100-270,100-273
000007718000,912828M80,100-270,100-273
000007718000,9128283J7,100-270,100-273
000007718000,9128283F5,100-270,100-273
000007718000,912810TM0,100-270,100-273
000007718000,912810RZ3,100-270,100-273
000007719000,9128283H1,100-267,100-272
000007719000,9128283L2,100-267,100-272
000007719000,912828M80,100-267,100-272
000007719000,9128283J7,100-267,100-272
000007719000,9128283F5,100-267,100-272
000007719000,912810TM0,100-267,100-272
000007719000,912810RZ3,100-267,100-272
000007720000,9128283H1,100-266,100-271
000007720000,9128283L2,100-266,100-271
000007720000,912828M80,100-266,100-271
000007720000,9128283J7,100-266,100-271
000007720000,9128283F5,100-266,100-271
000007720000,912810TM0,100-266,100-271
000007720000,912810RZ3,100-266,100-271
000007721000,9128283H1,100-265,100-270
000007721000,9128283L2,100-265,100-270
000007721000,912828M80,100-265,100-270
000007721000,9128283J7,100-265,100-270
000007721000,9128283F5,100-265,100-270
000007721000,912810TM0,100-265,100-270
000007721000,912810RZ3,100-265,100-270
000007722000,9128283H1,100-26+,100-267
000007722000,9128283L2,100-26+,100-267
000007722000,912828M80,100-26+,100-267
000007722000,9128283J7,100-26+,100-267
000007722000,9128283F5,100-26+,100-267
000007722000,912810TM0,100-26+,100-267
000007722000,912810RZ3,100-26+,100-267
000007723000,9128283H1,100-263,100-266
000007723000,9128283L2,100-263,100-266
000007723000,912828M80,100-263,100-266
000007723000,9128283J7,100-263,100-266
000007723000,9128283F5,100-263,100-266
000007723000,912810TM0,100-263,100-266
000007723000,912810RZ3,100-263,100-266
000007724000,9128283H1,100-262,100-265
000007724000,9128283L2,100-262,100-265
000007724000,912828M80,100-262,100-265
000007724000,9128283J7,100-262,100-265
000007724000,9128283F5,100-262,100-265
000007724000,912810TM0,100-262,100-265
000007724000,912810RZ3,100-262,100-265
000007725000,9128283H1,100-261,100-26+
000007725000,9128283L2,100-261,100-26+
000007725000,912828M80,100-261,100-26+
000007725000,9128283J7,100-261,100-26+
000007725000,9128283F5,100-261,100-26+
000007725000,912810TM0,100-261,100-26+
000007725000,912810RZ3,100-261,100-26+
000007726000,9128283H1,100-260,100-263
000007726000,9128283L2,100-260,100-263
000007726000,912828M80,100-260,100-263
000007726000,9128283J7,100-260,100-263
000007726000,9128283F5,100-260,100-263
000007726000,912810TM0,100-260,100-263
000007726000,912810RZ3,100-260,100-263
000007727000,9128283H1,100-257,100-262
000007727000,9128283L2,100-257,100-262
000007727000,912828M80,100-257,100-262
000007727000,9128283J7,100-257,100-262
000007727000,9128283F5,100-257,100-262
000007727000,912810TM0,100-257,100-262
000007727000,912810RZ3,100-257,100-262
000007728000,9128283H1,100-256,100-261
000007728000,9128283L2,100-256,100-261
000007728000,912828M80,100-256,100-261
000007728000,9128283J7,100-256,100-261
000007728000,9128283F5,100-256,100-261
000007728000,912810TM0,100-256,100-261
000007728000,912810RZ3,100-256,100-261
000007729000,9128283H1,100-255,100-260
000007729000,9128283L2,100-255,100-260
000007729000,912828M80,100-255,100-260
000007729000,9128283J7,100-255,100-260
000007729000,9128283F5,100-255,100-260
000007729000,912810TM0,100-255,100-260
000007729000,912810RZ3,100-255,100-260
000007730000,9128283H1,100-25+,100-257
000007730000,9128283L2,100-25+,100-257
000007730000,912828M80,100-25+,100-257
000007730000,9128283J7,100-25+,100-257
000007730000,9128283F5,100-25+,100-257
000007730000,912810TM0,100-25+,100-257
000007730000,912810RZ3,100-25+,100-257
000007731000,9128283H1,100-253,100-256
000007731000,9128283L2,100-253,100-256
000007731000,912828M80,100-253,100-256
000007731000,9128283J7,100-253,100-256
000007731000,9128283F5,100-253,100-256
000007731000,912810TM0,100-253,100-256
000007731000,912810RZ3,100-253,100-256
000007732000,9128283H1,100-252,100-255
000007732000,9128283L2,100-252,100-255
000007732000,912828M80,100-252,100-255
000007732000,9128283J7,100-252,100-255
000007732000,9128283F5,100-252,100-255
000007732000,912810TM0,100-252,100-255
000007732000,912810RZ3,100-252,100-255
000007733000,9128283H1,100-251,100-25+
000007733000,9128283L2,100-251,100-25+
000007733000,912828M80,100-251,100-25+
000007733000,9128283J7,100-251,100-25+
000007733000,9128283F5,100-251,100-25+
000007733000,912810TM0,100-251,100-25+
000007733000,912810RZ3,100-251,100-25+
000007734000,9128283H1,100-250,100-253
000007734000,9128283L2,100-250,100-253
000007734000,912828M80,100-250,100-253
000007734000,9128283J7,100-250,100-253
000007734000,9128283F5,100-250,100-253
000007734000,912810TM0,100-250,100-253
000007734000,912810RZ3,100-250,100-253
000007735000,9128283H1,100-247,100-252
000007735000,9128283L2,100-247,100-252
000007735000,912828M80,100-247,100-252
000007735000,9128283J7,100-247,100-252
000007735000,9128283F5,100-247,100-252
000007735000,912810TM0,100-247,100-252
000007735000,912810RZ3,100-247,100-252
000007736000,9128283H1,100-246,100-251
000007736000,9128283L2,100-246,100-251
000007736000,912828M80,100-246,100-251
000007736000,9128283J7,100-246,100-251
000007736000,9128283F5,100-246,100-251
000007736000,912810TM0,100-246,100-251
000007736000,912810RZ3,100-246,100-251
000007737000,9128283H1,100-245,100-250
000007737000,9128283L2,100-245,100-250
000007737000,912828M80,100-245,100-250
000007737000,9128283J7,100-245,100-250
000007737000,9128283F5,100-245,100-250
000007737000,912810TM0,100-245,100-250
000007737000,912810RZ3,100-245,100-250
000007738000,9128283H1,100-24+,100-247
000007738000,9128283L2,100-24+,100-247
000007738000,912828M80,100-24+,100-247
000007738000,9128283J7,100-24+,100-247
000007738000,9128283F5,100-24+,100-247
000007738000,912810TM0,100-24+,100-247
000007738000,912810RZ3,100-24+,100-247
000007739000,9128283H1,100-243,100-246
000007739000,9128283L2,100-243,100-246
000007739000,912828M80,100-243,100-246
000007739000,9128283J7,100-243,100-246
000007739000,9128283F5,100-243,100-246
000007739000,912810TM0,100-243,100-246
000007739000,912810RZ3,100-243,100-246
000007740000,9128283H1,100-242,100-245
000007740000,9128283L2,100-242,100-245
000007740000,912828M80,100-242,100-245
000007740000,9128283J7,100-242,100-245
000007740000,9128283F5,100-242,100-245
000007740000,912810TM0,100-242,100-245
000007740000,912810RZ3,100-242,100-245
000007741000,9128283H1,100-241,100-24+
000007741000,9128283L2,100-241,100-24+
000007741000,912828M80,100-241,100-24+
000007741000,9128283J7,100-241,100-24+
000007741000,9128283F5,100-241,100-24+
000007741000,912810TM0,100-241,100-24+
000007741000,912810RZ3,100-241,100-24+
000007742000,9128283H1,100-240,100-243
000007742000,9128283L2,100-240,100-243
000007742000,912828M80,100-240,100-243
000007742000,9128283J7,100-240,100-243
000007742000,9128283F5,100-240,100-243
000007742000,912810TM0,100-240,100-243
000007742000,912810RZ3,100-240,100-243
000007743000,9128283H1,100-237,100-242
000007743000,9128283L2,100-237,100-242
000007743000,912828M80,100-237,100-242
000007743000,9128283J7,100-237,100-242
000007743000,9128283F5,100-237,100-242
000007743000,912810TM0,100-237,100-242
000007743000,912810RZ3,100-237,100-242
000007744000,9128283H1,100-236,100-241
000007744000,9128283L2,100-236,100-241
000007744000,912828M80,100-236,100-241
000007744000,9128283J7,100-236,100-241
000007744000,9128283F5,100-236,100-241
000007744000,912810TM0,100-236,100-241
000007744000,912810RZ3,100-236,100-241
000007745000,9128283H1,100-235,100-240
000007745000,9128283L2,100-235,100-240
000007745000,912828M80,100-235,100-240
000007745000,9128283J7,100-235,100-240
000007745000,9128283F5,100-235,100-240
000007745000,912810TM0,100-235,100-240
000007745000,912810RZ3,100-235,100-240
000007746000,9128283H1,100-23+,100-237
000007746000,9128283L2,100-23+,100-237
000007746000,912828M80,100-23+,100-237
000007746000,9128283J7,100-23+,100-237
000007746000,9128283F5,100-23+,100-237
000007746000,912810TM0,100-23+,100-237
000007746000,912810RZ3,100-23+,100-237
000007747000,9128283H1,100-233,100-236
000007747000,9128283L2,100-233,100-236
000007747000,912828M80,100-233,100-236
000007747000,9128283J7,100-233,100-236
000007747000,9128283F5,100-233,100-236
000007747000,912810TM0,100-233,100-236
000007747000,912810RZ3,100-233,100-236
000007748000,9128283H1,100-232,100-235
000007748000,9128283L2,100-232,100-235
000007748000,912828M80,100-232,100-235
000007748000,9128283J7,100-232,100-235
000007748000,9128283F5,100-232,100-235
000007748000,912810TM0,100-232,100-235
000007748000,912810RZ3,100-232,100-235
000007749000,9128283H1,100-231,100-23+
000007749000,9128283L2,100-231,100-23+
000007749000,912828M80,100-231,100-23+
000007749000,9128283J7,100-231,100-23+
000007749000,9128283F5,100-231,100-23+
000007749000,912810TM0,100-231,100-23+
000007749000,912810RZ3,100-231,100-23+
000007750000,9128283H1,100-230,100-233
000007750000,9128283L2,100-230,100-233
000007750000,912828M80,100-230,100-233
000007750000,9128283J7,100-230,100-233
000007750000,9128283F5,100-230,100-233
000007750000,912810TM0,100-230,100-233
000007750000,912810RZ3,100-230,100-233
000007751000,9128283H1,100-227,100-232
000007751000,9128283L2,100-227,100-232
000007751000,912828M80,100-227,100-232
000007751000,9128283J7,100-227,100-232
000007751000,9128283F5,100-227,100-232
000007751000,912810TM0,100-227,100-232
000007751000,912810RZ3,100-227,100-232
000007752000,9128283H1,100-226,100-231
000007752000,9128283L2,100-226,100-231
000007752000,912828M80,100-226,100-231
000007752000,9128283J7,100-226,100-231
000007752000,9128283F5,100-226,100-231
000007752000,912810TM0,100-226,100-231
000007752000,912810RZ3,100-226,100-231
000007753000,9128283H1,100-225,100-230
000007753000,9128283L2,100-225,100-230
000007753000,912828M80,100-225,100-230
000007753000,9128283J7,100-225,100-230
000007753000,9128283F5,100-225,100-230
000007753000,912810TM0,100-225,100-230
000007753000,912810RZ3,100-225,100-230
000007754000,9128283H1,100-22+,100-227
000007754000,9128283L2,100-22+,100-227
000007754000,912828M80,100-22+,100-227
000007754000,9128283J7,100-22+,100-227
000007754000,9128283F5,100-22+,100-227
000007754000,912810TM0,100-22+,100-227
000007754000,912810RZ3,100-22+,100-227
000007755000,9128283H1,100-223,100-226
000007755000,9128283L2,100-223,100-226
000007755000,912828M80,100-223,100-226
000007755000,9128283J7,100-223,100-226
000007755000,9128283F5,100-223,100-226
000007755000,912810TM0,100-223,100-226
000007755000,912810RZ3,100-223,100-226
000007756000,9128283H1,100-222,100-225
000007756000,9128283L2,100-222,100-225
000007756000,912828M80,100-222,100-225
000007756000,9128283J7,100-222,100-225
000007756000,9128283F5,100-222,100-225
000007756000,912810TM0,100-222,100-225
000007756000,912810RZ3,100-222,100-225
000007757000,9128283H1,100-221,100-22+
000007757000,9128283L2,100-221,100-22+
000007757000,912828M80,100-221,100-22+
000007757000,9128283J7,100-221,100-22+
000007757000,9128283F5,100-221,100-22+
000007757000,912810TM0,100-221,100-22+
000007757000,912810RZ3,100-221,100-22+
000007758000,9128283H1,100-220,100-223
000007758000,9128283L2,100-220,100-223
000007758000,912828M80,100-220,100-223
000007758000,9128283J7,100-220,100-223
000007758000,9128283F5,100-220,100-223
000007758000,912810TM0,100-220,100-223
000007758000,912810RZ3,100-220,100-223
000007759000,9128283H1,100-217,100-222
000007759000,9128283L2,100-217,100-222
000007759000,912828M80,100-217,100-222
000007759000,9128283J7,100-217,100-222
000007759000,9128283F5,100-217,100-222
000007759000,912810TM0,100-217,100-222
000007759000,912810RZ3,100-217,100-222
000007760000,9128283H1,100-216,100-221
000007760000,9128283L2,100-216,100-221
000007760000,912828M80,100-216,100-221
000007760000,9128283J7,100-216,100-221
000007760000,9128283F5,100-216,100-221
000007760000,912810TM0,100-216,100-221
000007760000,912810RZ3,100-216,100-221
000007761000,9128283H1,100-215,100-220
000007761000,9128283L2,100-215,100-220
000007761000,912828M80,100-215,100-220
000007761000,9128283J7,100-215,100-220
000007761000,9128283F5,100-215,100-220
000007761000,912810TM0,100-215,100-220
000007761000,912810RZ3,100-215,100-220
000007762000,9128283H1,100-21+,100-217
000007762000,9128283L2,100-21+,100-217
000007762000,912828M80,100-21+,100-217
000007762000,9128283J7,100-21+,100-217
000007762000,9128283F5,100-21+,100-217
000007762000,912810TM0,100-21+,100-217
000007762000,912810RZ3,100-21+,100-217
000007763000,9128283H1,100-213,100-216
000007763000,9128283L2,100-213,100-216
000007763000,912828M80,100-213,100-216
000007763000,9128283J7,100-213,100-216
000007763000,9128283F5,100-213,100-216
000007763000,912810TM0,100-213,100-216
000007763000,912810RZ3,100-213,100-216
000007764000,9128283H1,100-212,100-215
000007764000,9128283L2,100-212,100-215
000007764000,912828M80,100-212,100-215
000007764000,9128283J7,100-212,100-215
000007764000,9128283F5,100-212,100-215
000007764000,912810TM0,100-212,100-215
000007764000,912810RZ3,100-212,100-215
000007765000,9128283H1,100-211,100-21+
000007765000,9128283L2,100-211,100-21+
000007765000,912828M80,100-211,100-21+
000007765000,9128283J7,100-211,100-21+
000007765000,9128283F5,100-211,100-21+
000007765000,912810TM0,100-211,100-21+
000007765000,912810RZ3,100-211,100-21+
000007766000,9128283H1,100-210,100-213
000007766000,9128283L2,100-210,100-213
000007766000,912828M80,100-210,100-213
000007766000,9128283J7,100-210,100-213
000007766000,9128283F5,100-210,100-213
000007766000,912810TM0,100-210,100-213
000007766000,912810RZ3,100-210,100-213
000007767000,9128283H1,100-207,100-212
000007767000,9128283L2,100-207,100-212
000007767000,912828M80,100-207,100-212
000007767000,9128283J7,100-207,100-212
000007767000,9128283F5,100-207,100-212
000007767000,912810TM0,100-207,100-212
000007767000,912810RZ3,100-207,100-212
000007768000,9128283H1,100-206,100-211
000007768000,9128283L2,100-206,100-211
000007768000,912828M80,100-206,100-211
000007768000,9128283J7,100-206,100-211
000007768000,9128283F5,100-206,100-211
000007768000,912810TM0,100-206,100-211
000007768000,912810RZ3,100-206,100-211
000007769000,9128283H1,100-205,100-210
000007769000,9128283L2,100-205,100-210
000007769000,912828M80,100-205,100-210
000007769000,9128283J7,100-205,100-210
000007769000,9128283F5,100-205,100-210
000007769000,912810TM0,100-205,100-210
000007769000,912810RZ3,100-205,100-210
000007770000,9128283H1,100-20+,100-207
000007770000,9128283L2,100-20+,100-207
000007770000,912828M80,100-20+,100-207
000007770000,9128283J7,100-20+,100-207
000007770000,9128283F5,100-20+,100-207
000007770000,912810TM0,100-20+,100-207
000007770000,912810RZ3,100-20+,100-207
000007771000,9128283H1,100-203,100-206
000007771000,9128283L2,100-203,100-206
000007771000,912828M80,100-203,100-206
000007771000,9128283J7,100-203,100-206
000007771000,9128283F5,100-203,100-206
000007771000,912810TM0,100-203,100-206
000007771000,912810RZ3,100-203,100-206
000007772000,9128283H1,100-202,100-205
000007772000,9128283L2,100-202,100-205
000007772000,912828M80,100-202,100-205
000007772000,9128283J7,100-202,100-205
000007772000,9128283F5,100-202,100-205
000007772000,912810TM0,100-202,100-205
000007772000,912810RZ3,100-202,100-205
000007773000,9128283H1,100-201,100-20+
000007773000,9128283L2,100-201,100-20+
000007773000,912828M80,100-201,100-20+
000007773000,9128283J7,100-201,100-20+
000007773000,9128283F5,100-201,100-20+
000007773000,912810TM0,100-201,100-20+
000007773000,912810RZ3,100-201,100-20+
